task_id,capability_number,statement_zh,statement_en,source_id,source_locator_zh,source_locator_en
hsk26-task4-09,5,能写出一段话简单介绍自己的休闲活动情况及相关感受、看法。,Can write a paragraph that briefly introduces one’s own leisure activities and related feelings and views.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:537,reference/HSK_SYLLABUS_EN.md:539
hsk26-task4-10,1,能听懂日常交谈、社区生活等情境中朋友、邻居、社区工作人员、房屋中介、房东等关于居住情况、社区生活情况、房屋租赁与买卖等情况的有一定复杂度的询问，或对上述情况有一定复杂度的介绍。如小区环境、生活条件、邻里相处、社区服务、租房条件、房屋情况等。,"Can understand moderately complex questions or introductions in everyday conversation, community life, and similar contexts from friends, neighbors, community workers, housing agents, landlords, and others about living situations, community life, housing rental and sale, and similar matters, such as 小区环境、生活条件、邻里相处、社区服务、租房条件、房屋情况等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:541,reference/HSK_SYLLABUS_EN.md:543
hsk26-task4-10,2,能咨询朋友、邻居、社区工作人员、房屋中介、房东等上述有关居住情况、社区情况、房屋租赁与买卖等情况的有一定复杂度的问题，能回答对方关于上述情况的有一定复杂度的问题。,"Can consult friends, neighbors, community workers, housing agents, landlords, and others about moderately complex questions concerning the above living situation, community situation, housing rental and sale, and similar matters; can answer moderately complex questions from others about the above matters.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:542,reference/HSK_SYLLABUS_EN.md:544
hsk26-task4-10,3,能比较流利地向对方介绍上述社区相关情况。,Can fairly fluently introduce the above community-related situations to others.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:543,reference/HSK_SYLLABUS_EN.md:545
hsk26-task4-10,4,能看懂上述社区相关情况的一般性信息。如社区网上交流帖，社区情况通知、通告，房屋租售信息等。,"Can understand general information about the above community-related situations, such as 社区网上交流帖，社区情况通知、通告，房屋租售信息等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:544,reference/HSK_SYLLABUS_EN.md:546
hsk26-task4-10,5,能写出一段话简单介绍上述社区相关情况。如介绍社区生活、房屋情况等。,"Can write a paragraph that briefly introduces the above community-related situations, such as 介绍社区生活、房屋情况等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:545,reference/HSK_SYLLABUS_EN.md:547
hsk26-task4-11,1,能听懂家人、朋友等关于居家生活、家庭关系、成长过程、生活习惯、家庭事务等家庭生活情况有一定复杂度的问题，或对上述家庭生活情况的、有一定复杂度的介绍。如生活用品使用、房间格局及布置，家人如何相处、亲子关系如何、祖孙生活情况，成长经历、家乡情况，生活中的习惯养成及具体做法、家庭具体事务的处理等。,"Can understand moderately complex questions from family members, friends, and others about family-life situations such as 生活用品使用、房间格局及布置，家人如何相处、亲子关系如何、祖孙生活情况，成长经历、家乡情况，生活中的习惯养成及具体做法、家庭具体事务的处理等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:549,reference/HSK_SYLLABUS_EN.md:551
hsk26-task4-11,2,能询问家人、朋友等关于居家生活、家庭关系、成长过程、生活习惯、家庭事务等家庭生活情况的有一定复杂度的问题；能回答上述家庭生活情况的有一定复杂度的问题。,"Can ask family members, friends, and others moderately complex questions about home life, family relationships, growth process, living habits, family affairs, and similar family-life situations; can answer moderately complex questions about the above family-life situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:550,reference/HSK_SYLLABUS_EN.md:552
hsk26-task4-11,3,能比较流利地向对方介绍上述家庭生活情况。,Can fairly fluently introduce the above family-life situations to others.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:551,reference/HSK_SYLLABUS_EN.md:553
hsk26-task4-11,4,能读懂关于上述家庭生活情况的一般性短文。,Can read general short texts about the above family-life situations.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:552,reference/HSK_SYLLABUS_EN.md:554
hsk26-task4-11,5,能写出一段话简单介绍上述家庭生活情况，或自己的看法、感受。,"Can write a paragraph that briefly introduces the above family-life situations, or one’s own views and feelings.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:553,reference/HSK_SYLLABUS_EN.md:555
hsk26-task4-12,1,能听懂同学、朋友、家人、老师等关于课程情况、教学情况、学习经历与心得等教学、学习情况的有一定复杂度的询问，或关于上述教学、学习情况的有一定复杂度的介绍。如课程、专业概况，教学活动与要求，各类考试，学业规划、学位学历、奖学金，学习方法与感受等。,"Can understand moderately complex questions from classmates, friends, family members, teachers, and others about teaching and study situations such as 课程、专业概况，教学活动与要求，各类考试，学业规划、学位学历、奖学金，学习方法与感受等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:557,reference/HSK_SYLLABUS_EN.md:559
hsk26-task4-12,2,能询问同学、朋友、老师等有关上述教学、学习情况的有一定复杂度的问题；能回答同学、朋友、家人、老师等对上述教学、学习情况的有一定复杂度的问题。,"Can ask classmates, friends, teachers, and others moderately complex questions about the above teaching and study situations; can answer moderately complex questions from classmates, friends, family members, teachers, and others about the above teaching and study situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:558,reference/HSK_SYLLABUS_EN.md:560
hsk26-task4-12,3,能就上述教学、学习情况向同学、朋友、老师等进行比较流利地介绍，交流信息。,"Can fairly fluently introduce and exchange information with classmates, friends, teachers, and others about the above teaching and study situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:559,reference/HSK_SYLLABUS_EN.md:561
hsk26-task4-12,4,能看懂同学、朋友、老师等就上述教学、学习情况的一般性介绍，或老师编写的教学活动单。,"Can understand general introductions by classmates, friends, teachers, and others about the above teaching and study situations, or teaching activity sheets prepared by teachers.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:560,reference/HSK_SYLLABUS_EN.md:562
hsk26-task4-12,5,能写出一段话简单介绍自己所了解的教学、学习情况，或给教学活动、自己的学习情况做出简单总结。,"Can write a paragraph that briefly introduces teaching and study situations one knows about, or gives a brief summary of a teaching activity or one’s own study situation.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:561,reference/HSK_SYLLABUS_EN.md:563
hsk26-task4-13,1,能听懂同学、朋友、家人等关于校园活动、学校情况的有一定复杂度的问题，或同学、朋友等关于上述情况有一定复杂度的介绍。如对食堂、图书馆等的校园生活满意度调查，毕业晚会等各种校园活动情况，操场、校园等环境情况，费用、专业情况等。,"Can understand moderately complex questions from classmates, friends, family members, and others about campus activities and school situations, or moderately complex introductions by classmates, friends, and others about the above situations, such as 对食堂、图书馆等的校园生活满意度调查，毕业晚会等各种校园活动情况，操场、校园等环境情况，费用、专业情况等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:565,reference/HSK_SYLLABUS_EN.md:567
hsk26-task4-13,2,能询问同学、朋友、老师等关于上述校园生活情况的有一定复杂度的问题；能回答关于上述校园生活情况的有一定复杂度的问题。,"Can ask classmates, friends, teachers, and others moderately complex questions about the above campus-life situations; can answer moderately complex questions about the above campus-life situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:566,reference/HSK_SYLLABUS_EN.md:568
hsk26-task4-13,3,能比较流利地介绍关于校园活动、学校情况等上述校园生活情况。,"Can fairly fluently introduce the above campus-life situations, such as campus activities and school situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:567,reference/HSK_SYLLABUS_EN.md:569
hsk26-task4-13,4,能看懂关于校园活动、学校情况等上述校园生活情况的一般性介绍。,"Can understand general introductions to the above campus-life situations, such as campus activities and school situations.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:568,reference/HSK_SYLLABUS_EN.md:570
hsk26-task4-13,5,能写出一段话简单介绍上述校园生活情况，或填写简单的校园活动表格，如调查表、报名表、意见表等。,"Can write a paragraph that briefly introduces the above campus-life situations, or fill in simple campus activity forms, such as 调查表、报名表、意见表等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:569,reference/HSK_SYLLABUS_EN.md:571
hsk26-task4-14,1,能听懂日常谈话中对方关于家庭教育、社会教育等教育问题的有一定复杂度的询问，或对上述教育问题有一定复杂度的介绍和评价。如家庭教育目标、教育方式，升学报考选择，有影响的社会教育观念和教育类热点话题，职业教育，教育组织等教育行业现状，等等。,Can understand moderately complex questions in everyday conversation about educational issues such as 家庭教育目标、教育方式，升学报考选择，有影响的社会教育观念和教育类热点话题，职业教育，教育组织等教育行业现状，等等.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:573,reference/HSK_SYLLABUS_EN.md:575
hsk26-task4-14,2,能询问朋友、家人等关于上述家庭教育、社会教育等教育问题的了解情况；能回答关于上述家庭教育、社会教育等教育相关有一定复杂度的问题。,"Can ask friends, family members, and others about what they know regarding the above family education, social education, and other educational issues; can answer moderately complex questions related to the above family education, social education, and other educational issues.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:574,reference/HSK_SYLLABUS_EN.md:576
hsk26-task4-14,3,能比较流利地介绍自己有关上述家庭教育、社会教育等教育相关问题的了解及看法。,"Can fairly fluently introduce what one knows and thinks about the above family education, social education, and other education-related issues.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:575,reference/HSK_SYLLABUS_EN.md:577
