sentence_id,turn_order,locale,text,review_status,source_id,notes
hsk2_sent_aug_dense_0061,1,en,What was your surname when you were a child?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0062,1,en,Wait a moment; I will look at this meaning.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0186,1,en,He got an opportunity and scored high on the exam.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0187,1,en,The shorts and earphones are both in the bag.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0188,1,en,"After school ends, vacation starts, so you can relax.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0189,1,en,"During the festival, he seems very happy.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0190,1,en,Please put the card on the textbook.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0191,1,en,"After blooming, the garden looks better.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0192,1,en,Chopsticks come from China.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0193,1,en,How can one keep the room from being dirty?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0194,1,en,Do as I say and pay attention to safety.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0063,1,en,The weather is clear on the birthday.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0195,1,en,The elderly person from the East understands a lot.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0196,1,en,Do the things that should be done now.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0197,1,en,They have been married for a long time.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0198,1,en,The horse walks on the road.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0199,1,en,This city has a big world.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0200,1,en,Westerners are used to drinking coffee.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0201,1,en,The principal chooses students.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0202,1,en,This is okay; I am always here.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0064,1,en,You come down; I go down.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0088,1,en,Please turn on the computer.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0089,1,en,What about you? Are you going?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0090,1,en,"Goodbye, teacher.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0203,1,en,Cooking for family is important.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0204,1,en,"He is only a student, not a teacher.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0205,1,en,I collect emails and also receive letters.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0091,1,en,Each of us gets one half.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0092,1,en,He got sick and is not coming today.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0093,1,en,This movie is extremely good.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0094,1,en,This song sounds nice.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0095,1,en,I turn on the TV; you watch the movie.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0096,1,en,There are five people in my family.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0097,1,en,Do not make phone calls after midnight.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0098,1,en,I like tea; what about you?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0099,1,en,"Madam, may I ask where you are going?",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0100,1,en,There are few people and few cars.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0101,1,en,It is my dog.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0102,1,en,I am waiting for you outside the school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0103,1,en,I finish class at five.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0104,1,en,I look for a doctor to see my illness.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0065,1,en,I took a taxi to the airport for the first time.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0066,1,en,He is tall and walks fast.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0067,1,en,It is that expensive; I won't buy it.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0068,1,en,Please stand up; the teacher has come in.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0069,1,en,Ten thousand people are waiting for cars at the station.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0070,1,en,I can't swim; I can only walk.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0071,1,en,Doing it this way is not good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0206,1,en,The ground under the lamp is very clean.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0207,1,en,How much is one kilogram of apples?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0208,1,en,Please tell the child a story.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0209,1,en,Wash your face before going out.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0210,1,en,This item of clothing is nine yuan and five mao.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0211,1,en,Please stand in front of the teacher.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0212,1,en,These clothes make her look thin.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0213,1,en,This book is quite useful.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0214,1,en,The color in the middle looks best.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0105,1,en,"Goodbye, teacher. Goodbye, students.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0106,1,en,I go to work on Monday.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0215,1,en,He rises from the chair.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0216,1,en,I cook for my family.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0217,1,en,It is just that I don't understand.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0072,1,en,This matter is not good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0218,1,en,I collect letters and also collect emails.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0219,1,en,He is affected and not very happy.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0220,1,en,An old friend came.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0073,1,en,The teacher left the classroom.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0107,1,en,Today is August eighth.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0108,1,en,It is hot in the daytime and cold at night.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0109,1,en,One thousand yuan is too expensive.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0110,1,en,In the morning I eat baozi and eggs.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0111,1,en,I am not sick; I am not seeing the doctor.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0112,1,en,She is the first person to arrive at school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0113,1,en,I read Chinese characters; you listen.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0114,1,en,"Right, you speak.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0115,1,en,My son is eight years old.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0116,1,en,I sleep after eating.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0117,1,en,The teacher is very happy.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0118,1,en,The plane has come.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0119,1,en,There are five minutes left.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0120,1,en,China is my country.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0121,1,en,The child is playing outside.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0122,1,en,His Chinese sounds nice.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0123,1,en,This movie is fun.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0124,1,en,See you tomorrow.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0125,1,en,At noon I eat dumplings.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0126,1,en,The company opens at eight.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0127,1,en,There are three people at the doorway.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0128,1,en,Please come this way.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0129,1,en,There is a zero in the phone number.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0130,1,en,I get off work after six.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0131,1,en,No problem; I am fine.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0132,1,en,Which book do you want?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0133,1,en,Which cup is yours?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0134,1,en,There is a restaurant there.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0135,1,en,He is my boyfriend.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0136,1,en,What about the teacher?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0137,1,en,"Hello, please sit.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0138,1,en,A year has twelve months.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0139,1,en,"Hello, sir.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0140,1,en,My girlfriend is a doctor.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0141,1,en,Pretty clothes are not necessarily expensive.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0142,1,en,It is seven o'clock now.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0143,1,en,I get up at six.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0144,1,en,There is a chair in front of the table.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0145,1,en,Last year I went to university.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0146,1,en,I rest on Sunday.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0147,1,en,"Even with little money, you can buy good things.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0148,1,en,I am sick today and will not attend class.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0149,1,en,What time is it now?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0150,1,en,I do not have time to watch TV.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0151,1,en,The cat is sleeping.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0152,1,en,It is under the chair.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0153,1,en,They are all doctors.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0154,1,en,They are kittens.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0155,1,en,I go home after three days.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0156,1,en,The classmates are all studying.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0157,1,en,It is cold outside the car.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0158,1,en,I came late; sorry.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0159,1,en,"Hello, are you at home?",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0160,1,en,After class we go home.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0161,1,en,There is a bookstore beside the primary school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0162,1,en,I drank half the water.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0163,1,en,I feel a little hot.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0164,1,en,I buy some apples.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0165,1,en,Some students are reading.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0166,1,en,Some people do not drink tea.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0167,1,en,"Rain has come, and the weather has turned cold.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0168,1,en,How is this movie?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0169,1,en,I cannot find my mobile phone.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0170,1,en,Really delicious!,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0171,1,en,I know this matter.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0074,1,en,Can you help introduce it briefly?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0075,1,en,"Sorry, I came out late.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0076,1,en,The child came out of the classroom and went out to play again.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0077,1,en,The child dances happily.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0078,1,en,Cross the road after the car passes.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0079,1,en,The teacher teaches us to write characters.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0080,1,en,The book is inside the room.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0081,1,en,There is a pharmacy behind this building.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0082,1,en,"There are many people on the road, and the car goes slowly.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0083,1,en,Green tea is not as sweet as milk tea.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0084,1,en,Don't sit like that.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0085,1,en,Foreign friends hope to learn Chinese.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0086,1,en,This story is interesting.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0087,1,en,The fish swims in the water.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0088,1,en,This is my favorite hobby.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0221,1,en,"He is short, but he runs fast.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0222,1,en,This class needs to organize a New Year party.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0223,1,en,I am full and not hungry at all.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0224,1,en,Dad reads the newspaper while drinking tea.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0225,1,en,Please write the notes in the notebook.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0226,1,en,We watched a performance.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0227,1,en,My office is on the third floor.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0228,1,en,Please taste a bite of this dish.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0229,1,en,Grandpa was discharged from the hospital today.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0230,1,en,In spring we take a boat to the south.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0231,1,en,How do you plan to solve this difficult problem?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0232,1,en,"If you are willing, you can go together.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0233,1,en,This place is not far from the office.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0234,1,en,The two children sit apart.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0235,1,en,On workdays I am always busy.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0236,1,en,Please turn off the device before sleeping.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0237,1,en,Later the painter went to the garden.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0238,1,en,He has almost no chance to take vacation.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0239,1,en,Please explain this matter clearly.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0240,1,en,Your feet are under the table; don't kick the table.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0241,1,en,One jin of bananas is not little.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0242,1,en,I will only say one sentence.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0243,1,en,It is a quarter past eight now.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0244,1,en,I practice Chinese every day.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0245,1,en,He wants to study abroad and be an international student.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0246,1,en,The stairs are beside the office.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0247,1,en,The beer on the plate is not a beverage.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0248,1,en,The other people have already gotten up.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0249,1,en,The plane will take off soon.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0250,1,en,Please use a pencil to do homework.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0251,1,en,I recognize that elderly person.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0252,1,en,"After sweeping the floor, the room is clean.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0253,1,en,There are trees and sun on the mountain.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0254,1,en,There is a lamp in the office.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0255,1,en,Uncle gives me a pair of new shoes.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0256,1,en,"Candy is sweet, and children like it.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0257,1,en,He jumped up.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0258,1,en,I agree with your choice.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0259,1,en,"My leg hurts, so I cannot walk.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0260,1,en,Tourists from other places like this place.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0261,1,en,In summer I believe I can improve my level.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0262,1,en,Remember both before and after.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0263,1,en,Outside the room is quiet.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0264,1,en,You should read this email.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0265,1,en,This matter concerns work and also has an influence.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0266,1,en,This garden is famous.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0267,1,en,He is a member of our class.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0268,1,en,The weather is getting colder and colder.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0269,1,en,"After the sports meet, all the athletes were tired.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0270,1,en,"Until the end, he only said thank you.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0271,1,en,I can only wait; I cannot leave.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0272,1,en,There are many useful sentences in the book.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0273,1,en,The main problem is that time is not much.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0274,1,en,This dictionary is important.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0275,1,en,His mouth is small.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0276,1,en,It is best to check again at the end.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0172,1,en,There are children over there.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0173,1,en,The middle-school students from the middle school all came.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0089,1,en,He takes a taxi after going out.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0090,1,en,Please order meat and fish.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0091,1,en,The watch stopped moving.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0092,1,en,Where is the next stop?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0093,1,en,Doing it this way or that way are both okay.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0277,1,en,There is ice in the north and rain in the south.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0278,1,en,"This matter is poor, and I feel anxious.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0279,1,en,Common Chinese characters are not difficult.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0280,1,en,Two kilograms of apples are on the table.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0281,1,en,"After a long time, I decided to buy an old car.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0282,1,en,All three vehicles are by the roadside.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0283,1,en,This item of clothing costs one yuan and five mao.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0284,1,en,Please stand in front of me.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0285,1,en,This answer is quite good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0286,1,en,I am interested in games.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0287,1,en,I raise sheep and also dogs.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0288,1,en,He encountered a tourist again.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0289,1,en,I want to take a photograph and also take pictures.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0174,1,en,That lady wants to drink tea.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0175,1,en,Eat some vegetables/dishes.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0176,1,en,I study this week.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_dense_0177,1,en,"Goodbye, friend.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0094,1,en,He is tall.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0095,1,en,Then let's go.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0096,1,en,The head hurts.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0097,1,en,Ten thousand yuan is a lot.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0098,1,en,"After standing up, please sit down.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0290,1,en,The teacher writes characters on the blackboard.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0291,1,en,Every season has three holidays.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0292,1,en,The alcohol is on the elderly person's table.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0293,1,en,"After washing my face, I feel comfortable.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0294,1,en,There are many students in this grade.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0295,1,en,He rises from the bed.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0296,1,en,Please try this item of clothing.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0297,1,en,The student receives help from the teacher.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0298,1,en,I cook for you.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0299,1,en,The washing machine broke again.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0300,1,en,The moon looks like a banana.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0301,1,en,It is just that I don't want to go.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0099,1,en,This matter is good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0302,1,en,Drinking tea or coffee are both okay.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0303,1,en,He always comes here.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0304,1,en,Please collect the email.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0305,1,en,I am affected and also receive help.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_dense_0306,1,en,She is very thin.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_dense_0100,1,en,The student left the room.,legacy_unreviewed,legacy-runtime,
