review_id,entity_type,entity_id,content_hash,from_status,to_status,reviewer,reviewer_type,reviewed_at,notes
review_ba4ffcbadde2487aaf70d6f4f1d31948,grammar_lesson,glesson_8ff45e3161d942abb8dd0470128fe4d5,4aed7957d5b087296c55ff649b45b671ca81e5c9b8b1b8e75a5b5090f5e281d3,in_review,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2e5c17bbbc2f4b5dbbd42a9b31444b67,grammar_lesson,glesson_5e4c4bb2dc1543c1b1e7afbef39ca393,0d4bcb9f5a0f058a7b9957e2a8f6118b041ba9c33aa041f9515e7263a3e4411a,in_review,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7a0a9dfbb22743789c3cf9ca15ce0eb6,grammar_lesson,glesson_850e51837bbb4d249c84d673457cb2e1,9fdf7cc9d527854e2161b79346876b6093d4872a5a9f850df1a1663c4c2d32fb,in_review,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d21886b5c27142fba8fc56cfc7872304,grammar_lesson,glesson_e77d15c96ede4ed4b4125715ee306f3a,fe3f96369af6e6e06d81c14d8947b466de52d10d2ea0e767a4f0bee5ba4e5fa8,in_review,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6facdd87b42a430f97698b2829ffa55e,grammar_lesson,glesson_00381ffa4caf46d8a88816e5c574b3e9,a2321afcfef802a9c179c8b19366aac62b1d13f4fa1f7162e5c3b26a815c1e45,in_review,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a2590d59eee9433cb73df240d832bf9b,grammar_lesson,glesson_dd80611de9834c14b69a9d00ac756445,2abafd8c7049cee353d2469e2105db0837841a5832511abf3afd23b1dbae7d26,in_review,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e86aae1c40274d498258f629188baf01,grammar_lesson,glesson_237b83ef82744366b4ac454c615a734f,1c9a804f77a9b184a51890e877639cfbcca211cf567aa8d24b013a02e53d83c0,in_review,approved,codex-hsk2-cross-reviewer,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_769b192e69274c78ba18793fe2207681,grammar_lesson,glesson_6e7cfe6abe734612a4e5a72de1210257,5b72e3066751e4ada99a44d1103fd1821e92bc1457037fa94a7f17007728b225,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_49b41876a8f0427797769cc5b13e1ef6,grammar_lesson,glesson_32471e0e6d8446e5baff7c10a29196dd,b653e269e0cd8eedc80f76a3d26f7262c9c3077330141e17221f27f796fd4728,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f6a90996b8494a9b889c36443edbcadf,grammar_lesson,glesson_d72c52c17a7d49bf9fd6547f5900dcbc,76406614a86d5cec52e8081b759478d540d32d84d8b6ad13d101af9ae650ac56,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c6b344d00bed445aba3856b9764a10d3,grammar_lesson,glesson_ea19a49bbb6e415c8b9f24bb7aa1432a,4d16d44062d974cd75d55129072c3749cc355002fd37dbdb3aa3e223ddf8ea56,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_757ee9d06b3a42909e85ba366421fecb,grammar_lesson,glesson_d30968a42f4b4ef49c213b6271e5f4f4,53d9bb6ba1687eb689f68a594360a5158a70c8de9d8431bdf5057d160595ad8c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9ce4c5e075904d50add231abde6e48fb,grammar_lesson,glesson_4b17ca4cd44f43268595621fcd28cb0b,f3e35f77b364b43baaf12dc725763e59641da5d3d54dc8fdfd96714a12da776a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_922eddc66d7649e9bd65bf909bf682a0,grammar_lesson,glesson_867901eb059049e79b6ff537b4ab9bed,3c039b26ba0b750c68609424464f3bf7fdf5d43351abc5db18dc5cd70401541c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_222337fa971445d1ba64d570dca7f305,grammar_lesson,glesson_5d546dc5765a4b47a1819003e41f0888,5f437b8bc20a118b9c95dbd1f6c0acfaebcfa7e59e64c5a321436a590b42a1a8,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_dfc2bf26916648038b74c7e7a28956fa,grammar_lesson,glesson_bea2dc463fb3437fac779d881872add9,e011b8415da844f7ca7048fa342ef93dbe416d435e7206560443b202f900e928,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7e1ac56766824dc99c3688de8f877592,grammar_lesson,glesson_b6e0bf6e6140401d949ed1cd7a5e44a2,8ed41f66bf64a785d9c0551ae2f34606982430163727120b64eaa88090248086,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_948efa6501e14318b4ba074115a1ff40,grammar_lesson,glesson_64a50251c82e4b31bf9ccb111190ae9f,069e75f9edf841d0824ed13e0f921eb88b11d9578cb512918e1d2ef8ce2839bd,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3db873c64b784ed08618d87b4b2f4af1,grammar_lesson,glesson_df7aa22167ec4fc7b0f03bf2ab4b61a9,dc62c9ee11edfbfd021a311ecedd003ae6c33bf9bb78f02aa83d17c3c5cf3786,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_555640a77c3b4cb59af47a451bd19c9e,grammar_lesson,glesson_c3df0eb303974d85aac4214ca6128240,081335af036580e458d744d5ba74cd5234896144c0fb51b71753de03128ea318,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_78823c4d012c40f1b8f1d954c6986c68,grammar_lesson,glesson_e8773bfc98ae4f038b8e6a18d2d6ac8c,849203e03a063e866dda71b7a99c9424497b3802d87f977c377cfa54113b80dd,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6d21f75fdf084a949824d6282b94a76e,grammar_lesson,glesson_67af68618b554c8e8f28c44bd041bfce,d29513d3ee7d17e75b85b65c7ef7bf8b90d2e1c15e64476a1c0e56f5c65938d3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f83e7762ed0a4beab2ada7e21d5bdacc,grammar_lesson,glesson_5f556af650a944789b0f58310ea9ff13,725ad433c671e979c5fe882ff73a2c6a1dfe7f630bef4cdf923d57a16d31121a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e708df8ee2694be4a1b88616c00a7392,grammar_lesson,glesson_17962a7ae6a74a4daa7a09ae22c027e3,8ed9fd73fcf6d922fe09342d6a5a0ca05e8afdc70ebcf5037a7708786dee0ee2,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ca8eeea911c349e7b89205721b8b3a53,grammar_lesson,glesson_07762125aabd4d749cf0f1832fee99fd,15c81c2ebf9cb4813676e9ade456706ba359014980909abca828db5a933221e3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c57aa48ea96843a5b5e827b13ab1f4f4,grammar_lesson,glesson_89059b179fe648e5b7ae36f476083e22,cbd9dfde521cb15f4ce3eec4d8db651e9ea3d8b8e726a1f6168a7019cb194f50,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5fb53a65c67b4a0487b712217e728b48,grammar_lesson,glesson_5fb2d0bf9f384280a2d05a727fbc624e,0581807852b88850a2c00e17223abc21d9899c3eb741d72839a4123d9aba634a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2baa8d15929a4fda81cc8c5f5a64f1dd,grammar_lesson,glesson_177b3691e5374b388530d00a7c05979a,4d84127261ae0059e0a1a329898e57e88a04061489e2cc7ce3490805713f55e0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_387b7c7027a140d787a9a2a34dc89c78,grammar_lesson,glesson_9e20456f2fa34fdeafcb9d9f0c07e386,e870499151b14b3724ac34f236d32ef8a93589ed275006f0b333b0f19ed31c9c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9ec3f6c19e8d48bea90bf86af3fe4366,grammar_lesson,glesson_69679885521946b7a6801b6ca1c2716d,07cecb6e6ecaacda36fc1b33ae3502401dfef2d0c5a33f94c278a7d669871d95,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2670dca015fe410ca6f2ec899b1fea98,grammar_lesson,glesson_0ca9c57f33894bcc9dfd898fbacfaf78,9c5c8adb961a9f98003a2fddbe0f84d8a586ef696347b8c64015f104ae537bc1,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_202c60c1b0134480b279dc72d601c871,grammar_lesson,glesson_309a16f37538472988dbe46293b62779,290c281c76f8f57133efe67b55a260bb55e07724136b2a8e6c245b0881678da5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_1aea233969bd41f0b6c4754847c548df,grammar_lesson,glesson_c8f640cc55c34c5ebcf4f8c68c0f9a83,9a245ffaaefde0d81dcb7b15ac10782643b4885f0d113f3797d860ec5ce31175,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_133406034e634b9cacb02be688d270c7,grammar_lesson,glesson_65181384815e48bb8984cea0ad0c86e5,3e05b1a179db804494ab06a98cb3a1adb4b162f07851064d92e3d716117663c2,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5d3a9d2695264494ac925099021452e4,grammar_lesson,glesson_f8df5d8520dc416f90cc4c5f48366344,9bbf74fc650a2e735c347e7d90e5d55c9fb2b4c7a7ca44d1b6fb93cfdf771145,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7599fe9188c14d8bacaa3c1ba1b1d0fa,grammar_lesson,glesson_86045223657d499287380b3408184831,7f1e23872274d8bccbec3c9178b7680be6cb4b62225a1f219af97f177a64fcb6,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_29513c76c3c84c2b9d75529fd1be9dde,grammar_lesson,glesson_3e69ae1cd06d466fbbd76b265b767a9b,c5dadbe9f019fd72c0e842f10f0bc6b6a8624272c4a85f6fea1b62ab760dfdd5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d1aea342b0d44818a56d9029861177b1,grammar_lesson,glesson_00d57d729c7f4d23b440054ccc241d9b,932fe7019aef90ad18cf265343db61abdab0557f21258c82e8170c6f138e5ff4,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7814004331c048d2a37dd67430f3fbf0,grammar_lesson,glesson_49c1ef7d1f3841548297a0b490d07b81,2520d22a3fac11184af82a218a2d4899feb718d2b89d873aec3df2ed3c195749,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d673ca4541bc48cc974f333e61894711,grammar_lesson,glesson_5e921aa422d24b6a890431b12b32fc6f,4172fcc2f795a86cab4f4e7db582e878c1f19b1c1390f6e5fc93317f26176f5e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_cfc8f2f3ea7e4eb2a7483579db7032f7,grammar_lesson,glesson_56c56a08a83a4a9fba7fb8f8edeac19e,7ab40a237a566dbe529bcec8af68f0d17cf70b4d8105ad8cbf1d007c94e7bb2b,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2d6fc24e2ebe46b8ac0f1c5d2ddda916,grammar_lesson,glesson_c74f97e80cba4f0396cdf394f34eff1e,1dec5071422345c7353f2cff4a233c19b194017a581cb12e267536109760bc1f,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9ac51ba9af9c4ef69cfb642a0bf1ef1a,grammar_lesson,glesson_5f19781ab8ae438e8b3b96ed0eeba473,ecf491e706a41d8c816e7a8d3e637df537b8765c3b430d824ae166171d7e75a5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3b116c7a6cd14f73a817fb64c1d76653,grammar_lesson,glesson_b0577291ea834c2d9ab205ab44afb00d,da1ff211b3624729d0a3538fa598c208841e69994f9038a5572411bc13effb1f,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_fd7a2b312b4b45f5aff68e266c9f8432,grammar_lesson,glesson_17ce2c91cf0744cc88bc0f91363fc43c,5978c4dd53d486c0d6922f972ea6d47f1c20e3361c99cb74a6df33ee01d88dc1,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4fec9acfb725431483bf241e4f889f4a,grammar_lesson,glesson_f7e879eb77834d0b821cb273f009fb0a,713ead57a2592db80a36f2429d1c20ec0c1aac6fdb2a47a6dbba861908f12e78,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_0c3040d09338455ba621df2a4beb1cbb,grammar_lesson,glesson_a1dfe076faec4624ad1920ecf040d0c6,4f52a16bad7492d1b26a40a4b2353a04b7c7f69bcc76bfdfaad8e0de40be8e19,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_fd5d83b5f35a49e9b8728cd7ac50eca2,grammar_lesson,glesson_f069e89cffa64b04ae56201517efa1f1,a962d2ee254ba5c4e6b55de0efd7b06e46e4d50ede4afe4ec87f5660ece5e403,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d61ddc61406f45df92803ef01c2ec959,grammar_lesson,glesson_6846bb8213774651a3a0fc6f7ac335d6,a959a7c258063097dabdd80ef5b1c38623024dc337200113289a0e5f560b03ab,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9d5eee9efb5441999a13d3ba54d987b8,grammar_lesson,glesson_316c9bec0f684aa884fe3be17c0d0fa8,cb87a2de3a32ac1f07f0e6bafcdf67f5c8fbcb8f8887c9d4e31329437be97e63,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_29e1ffc864594d2ab88785f3a518066d,grammar_lesson,glesson_9d70695e91ed42b9a1bf70af3cbe7279,4c740c49a98cdcf971c9fc6fcbde9fbfde8e67611b648e9a6ece1d5a0494b66f,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_df4de1b0bc9f4be682bf5b5935fa2258,grammar_lesson,glesson_2de4d47ffc894d33bc269b63cecd62ef,f5634dc9ed4fdef3433b8f5efaa34eceb7166ed775a0f3e1593587b7ad1ca5b7,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e0e797cc894e49598525df7dde157751,grammar_lesson,glesson_86ade8b4e22942ec899e79e4ec99da30,8ce60ad01c3ab8beedfd95874305ec96f999521b9b29f898167cc2b171db0a15,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2c884f3c007b4bf591d2bb50b10eb7af,grammar_lesson,glesson_dfd078bbb2674897a0fe8cbec750e3bb,32fc07fc002a1df493567587a6ae44a763c690a7bed59e7bd07e7d3ef690ac7d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_bc002aef33e24f8abc306003bc8d3cf6,grammar_lesson,glesson_6baf35e486cf4338aa6637ee28bd8262,c320bf1cb1e2a16969bcc1e10ccbd66ca2dbc8138c997ca8a4fb9524c698e533,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b82b8211cbf04b11acd8a818b7f70882,grammar_lesson,glesson_6c2cdcd62e104b80b2eb3873a2b2787e,f999f6688cc1489f3d4193ead37215e6da3b98b0f9a96d6fc2ffcf0d27fedfe5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ef089d2b9b1249bcbd3a7bb7fd4c3588,grammar_lesson,glesson_31d755e440e645e5b0c80f741acaea2c,6c0a50b2b9bd00d9a65bf1e4931ab3f771112183e5ee074b3cd82f6382e8afda,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_911e771df53e4c65a51f27a39ecd2b65,grammar_lesson,glesson_dcc7fa1a622346d5a68dd65fad261172,c50f6674a07dc02c86d5ee5a43827a287c388e0129b063be4b0575189e4bcdfc,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4ce99bddfb5e49908d2a4a2e8bc5f52b,grammar_lesson,glesson_79689c9fb74747b391ce575ac4167555,42899bb73b3df0d81fa553193258e4a3b75f4fd9140ab77632e2b2335437ea53,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_be2316eb842640c59e238ac5cfdb411c,grammar_lesson,glesson_d0c6abcc416f408382b08b81f1e5aa2e,5610ab63044274f168c9fb059317bebe3cf193dcfffb20cf6182e6b5ff69f177,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3f4d03c8a4f34f919ca3fa05be3cebbc,grammar_lesson,glesson_0b941a74e636424585d377b2f70b4b2e,678c4c5a827f7003634ccad917b7be09e3a96e2ed22cd7ca816180ecd64e1a0b,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3df08f7b32394abaa0ef10df42c8b0fb,grammar_lesson,glesson_931fa872891644ec9551798943541630,f66b63dfa8741e53e12a90a2fdf49284539d978cd09d5e0623eadac36ced0045,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8e33433792634ce3baf11bafd405e564,grammar_lesson,glesson_d2efb4f8c516443bb43d91df0e487452,bcc5371b8593e9d8b19fb3f06250d14d661d7873dcdc0b9d89ac24279250337e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_962cb8a83d5b48d590dc1c26aabb7d61,grammar_lesson,glesson_f95efe2751dd4f9e8608c4eaa8b4e1e5,528066f567bd453f5b8b33df1778e0875d57a9c57a0b7e581e80f4023350b0d4,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7d8ad376fd4d44558d4673f2069d06c5,grammar_lesson,glesson_33ffecba3284470ea135a85bbe5d5923,bad879168e570613294b73ae76cef734e22f5f1d62ff86d1480318320df5f9a0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_036a8618efb34fca9bc583e6e1da70b6,grammar_lesson,glesson_93490e12936e4c7eb4b0fe18d6f003ff,fc00bcf5d75859cb41a3916aa419642e7947247183b2b1556cb0216324cb6fff,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_77b2f28e86bf4789b33c55584b8a10e6,grammar_lesson,glesson_81a16c159ed04f33baf215dbe272a1bf,ffa2080ade02184c82486c3fc18323aa8513d8ff41ae1b31cb857b5f2d4508b9,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_1770fef7580846349d96aa5942ec8265,grammar_lesson,glesson_cf0bf06ae7914411a782069d00b08c85,a46c419406a522989f4ab64313dc766ec52e9abc98e89ee233091c6df30d5206,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_481ac6fed01c4ec990a3757ba6910ddf,grammar_lesson,glesson_d55e66f484e44c9aa5ebbbf4fcded9b9,a67ac88bedd06b3d14cc242b7a69f7b3853824d01647489a1d8baca7a7b34886,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f9a4a65b8a904eb79e7a51d68d8866fa,grammar_lesson,glesson_46b1065e58094ca989310f1e3283e1e7,b47e3d3a59a7ffcf6ccbdadb55ed84e2ba628055634a1ae6a4d8ba2d30cb095a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_df16e2cb1301407ab1ae9ea819d9177c,grammar_lesson,glesson_a406d28084104510ad51f2f6d103ecc6,36aaee04523af6f048e29008ae0d4757acb923da1745abb82c08c7103968a5d3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3b2de9be98a34121a838866f5205672d,grammar_lesson,glesson_2e161ba40ebc413383365b8ee6d111c2,3145cacdf638588c4837df7703c91f28d7a104cba2dd302a031987a6bb0bd4d7,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_600896965c2840af85faaab7131642ca,grammar_lesson,glesson_662c3598b52345f1b16c437f9c50dd3f,24892f7dc5d16db3d9701f184902a7218f54f83da81458b246b055e84e84726a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
