grammar_target_id,grammar_example_id,grammar_element_id,target_order,target_role,target_text_zh,occurrence_number,review_status,notes
gtarget_1afd072c6e104ff28cbe2533ad8f0929,gexample_e96cfb3105fa434c95986ae03bbfe2fb,gelement_d6dfe488270741b2b4ce201c81b32682,1,ba_location_construction,把我的手机放在哪儿,1,approved,
gtarget_19914dc83143475193c8eeae6d346a49,gexample_f2c37e2a03c8492a8c5e6fb4281d38f2,gelement_0c7f10254a824836aec997cb6e70239e,1,passive_construction,门被谁打开了,1,approved,
gtarget_751f9514ea8c4ce0b276c12efba069ee,gexample_1c9cf53e2bf4442985d5bb32719762a3,gelement_0bc2a38aa1fe4448862c8d2e59aab92c,1,passive_construction,门还没有被打开,1,approved,
gtarget_00c7101b4b2c489fb24f9a6f63b3dc49,gexample_f72726a1a05844a3b30985b2f1754963,gelement_e41b470c16b648b89d4b01b1f776fe54,1,first_alternation_marker,一会儿,1,approved,
gtarget_683362c1052f4371953358832a1375c0,gexample_f72726a1a05844a3b30985b2f1754963,gelement_e41b470c16b648b89d4b01b1f776fe54,2,second_alternation_marker,一会儿,2,approved,
gtarget_6af17e76ffd4434da4125f3589f40cbb,gexample_4e08afc257334c5e97d7e3480fc0310b,gelement_d120cf3932e34918bb311f6e926ee8b0,1,first_additive_marker,不但,1,approved,
gtarget_4fc16ccca84a4997b3b6963ba9ffae86,gexample_4e08afc257334c5e97d7e3480fc0310b,gelement_d120cf3932e34918bb311f6e926ee8b0,2,escalating_additive_marker,而且,1,approved,
gtarget_b4b208f61c8640b0b74379d921df3134,gexample_89f1dd85c9834eadb12fe749998d636b,gelement_56f5298e0db642b9a6a354001589170d,1,concession_marker,虽然,1,approved,
gtarget_900627e6fbd246b4b656542f002a4429,gexample_89f1dd85c9834eadb12fe749998d636b,gelement_56f5298e0db642b9a6a354001589170d,2,contrast_marker,可是,1,approved,
gtarget_65cb8f525d3545b483bf19dd5a397015,gexample_526592206ff54347bd8a04375695d5bc,gelement_a87e802d9e374f6cb25d50f99f974d56,1,modal,可能,1,approved,
gtarget_ec2091ccd1d049eb93c6d4201a962cd2,gexample_ab189c2ed2044d2b94ca40f127bdb6f5,gelement_927cabd9146648fba0d50f8152667b47,1,reflexive_pronoun,自己,1,approved,
gtarget_17803d23a47e4704bc3741c6afbd77d2,gexample_282492af803d4f3fb53782b81db82eba,gelement_355a00010ad647e794c38b52d3ef46a3,1,classifier,包,1,approved,
gtarget_20fe760ca3c4426ea82e7e04dbe3bf49,gexample_431b163acba94f21974ef69fa93bec05,gelement_ccabcde8c07343c895b0cc39cce4589a,1,verbal_measure,次,1,approved,
gtarget_f73b274a3e1448ef9ed4af7bccb38f8b,gexample_c33807fa7da64e0781d8e0b731295358,gelement_e1d0f2dbb2384f9b91234b703b971f4c,1,scope_adverb,一起,1,approved,
gtarget_096c9a7f698e4d3c8a7bbb886ddc25cf,gexample_7d46df88b6d44892b932f0a35b782b4a,gelement_ab4bc14917664677b660394dbc1657a0,1,frequency_adverb,经常,1,approved,
gtarget_fed0d3b64a2645ed8b950bb8b487b174,gexample_3cc96edff93c49ddb5be826a6d73fe9a,gelement_05d9d26e873746158cb0ff9298cc912c,1,negative_adverb,别,1,approved,
gtarget_3b72dffd0aa74e78ba423e4923c107d3,gexample_11173255d2d848c7912703f8a7c6d345,gelement_39be2073c23943338abe83c4de4e3886,1,sequencing_adverb,再,1,approved,
gtarget_51bc38ee804c4fc49138d0b41c8ae6f5,gexample_e15386be8c8c4bdba2c24a1cc6cbd0ba,gelement_88fd398ff0324169beee7bb31a4fab66,1,preposition,从,1,approved,
gtarget_44ac88222a074bcfa3583c9bef69880d,gexample_6e64689a0638493ba9ff014f7f148cba,gelement_01e8da38441e480e9f1298dec033d8de,1,preposition,跟,1,approved,
gtarget_08b49fdf41ad46c0afad8aba56d20daa,gexample_0c807cbe0a4f4e4bb4508c348d84b1b1,gelement_2a55526e8bba4c4d8660858a0979b631,1,structural_particle,得,1,approved,
gtarget_f6b1e6b2a03f4d93ac08f4412e4d2366,gexample_fb3b3deb0d7b41dea76571e8a4c19af3,gelement_26c71cafee7e415a8a3654492b2e3550,1,aspect_particle,过,1,approved,
gtarget_dc8cb53fab834bc28c25007d330a6596,gexample_920777593f004398a85537cb1a1378ff,gelement_e055423eec734f6e8a5e25b32b2f54e6,1,aspect_particle,着,1,approved,
gtarget_5fde53982024493b89c58d863e216707,gexample_8f20facd48af44b08ceed45c2a168c69,gelement_d1d79e441cdb4fc484421ba3e52aaee0,1,serial_predicate,去商场买什么,1,approved,
gtarget_2fb4f7c702bd4b14a60c90937cd05f64,gexample_24123de1d5ee40e380f88e2504bc607a,gelement_1904386d850149f58af0449d56b79cb2,1,pivotal_sequence,让我们出去,1,approved,
gtarget_720164c22a84406f839d53f9b16811ca,gexample_9e5bd5fe9e0349d9b0fa05175d511e05,gelement_6b1222ef97c94147b339af4bff30c468,1,emphasis_marker,都,1,approved,
gtarget_e8d51f84abfd4ddab072c73bd14478d4,gexample_9e5bd5fe9e0349d9b0fa05175d511e05,gelement_6b1222ef97c94147b339af4bff30c468,2,change_particle,了,1,approved,
gtarget_6db725a151a94a6da367e4c0c8ee0245,gexample_62c48110387e49d7bee63c7159c9904e,gelement_e4018ddfa0cd441bb774f186ddeed945,1,patient_subject,饭,1,approved,
gtarget_bb0d51caea5e40d8a17dc8b4273e226e,gexample_e1cd670c7843481198f53d5cff3e8470,gelement_f20413b33ca648bb9437b521445fbdf4,1,complement_link,得,1,approved,
gtarget_ad6ef791974a46b8be09b52fe6145afa,gexample_e1cd670c7843481198f53d5cff3e8470,gelement_f20413b33ca648bb9437b521445fbdf4,2,state_complement,快不快,1,approved,
gtarget_8cbb884a0a15417d8ff6a20aa32ed2d1,gexample_fb29ba0610a9491a84addf596c001587,gelement_2c5bdf526e7047618c177f6140977530,1,duration_complement,多长时间,1,approved,
gtarget_78fb9cefb7ee4803946dfc445158067d,gexample_31a34e520d5743beb09e78942f39ea27,gelement_25c9b342926a4a299d92ab6095269431,1,alternative_connector,还是,1,approved,
