vocab_id,syllabus_form,hanzi,pinyin,part_of_speech_zh,active_exact_sentence_count,active_exact_card_count,approved_active_context_count,legacy_unreviewed_active_context_count,other_active_context_count,deficit_to_2,deficit_to_3,surplus_above_3,at_least_one,at_least_two,at_least_three,active_open_issue_count,active_open_issue_ids,active_sentence_ids,active_card_ids
hsk26-v00968,长,长,zhǎng,动、后缀,3,3,3,0,0,0,0,0,True,True,True,0,,sent_48928127c32144ea95e92983fc5f3165|sent_836f75636165427e92bdc58f60412db8|sent_8ad26ed8fb644f489998c11cc67e08e3,scard_7a40f950cec44a1487f89ac059e59095|scard_b15a0b540df64a43b9efe21110deda7d|scard_e44b2ea83a094d929ace92ea1af319db
hsk26-v00969,着急,着急,zháojí,形,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_167|hsk3_sent_en_zh_021,hsk3_sent_aug_seed_167|hsk3_sent_en_zh_021
hsk26-v00970,照,照,zhào,动,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0194|sent_b1d9730bea3442d18596feb29c0ad97d,hsk3_sent_aug_dense_0194|scard_1e468bf86d3b40698f912ab6e2f33a35
hsk26-v00971,照顾,照顾,zhàogù,动,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0067|hsk3_sent_aug_seed_224|hsk3_sent_zh_qa_056,hsk3_sent_aug_dense_0067|hsk3_sent_aug_seed_224|hsk3_sent_zh_qa_056
hsk26-v00972,照片,照片,zhàopiàn,名,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_061|sent_178ead633c024a0b922ed90b8617131c|sent_9a4e16aaed3844d08f0d195107c266c3,hsk3_sent_zh_en_061|scard_66eead32c2ec4580889d455bbddfb148|scard_c983050ffdde4f04b1bc8d8f12acddbb
hsk26-v00973,照相,照相,zhàoxiàng,动,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0032|hsk3_sent_aug_dense_0048|sent_c24edebfb3764721a0040977378f9dad,hsk3_sent_aug_dense_0032|hsk3_sent_aug_dense_0048|scard_1e3f2292bb2f40bdbd9e24961785f638
hsk26-v00974,直到,直到,zhídào,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0013|hsk3_sent_aug_dense_0270,hsk3_sent_aug_dense_0013|hsk3_sent_aug_dense_0270
hsk26-v00975,只,只,zhǐ,副,3,3,3,0,0,0,0,0,True,True,True,0,,sent_57aefeebcfa74c3a965fa0a52861e6ef|sent_81f7abbb3db54e88807de545df81c217|sent_fd47a36fe84b4149b7056edcb7c3752b,scard_209451aef29c4996993e0d0434c3ac1c|scard_72254518f53d4a929da9752c3529a16d|scard_ed385d697e2f4add9f40fc8bccba5912
hsk26-v00976,纸,纸,zhǐ,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_seed_373|hsk3_sent_zh_en_066,hsk3_sent_aug_seed_373|hsk3_sent_zh_en_066
hsk26-v00977,只能,只能,zhǐnéng,,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0013|hsk3_sent_aug_seed_373,hsk3_sent_aug_dense_0013|hsk3_sent_aug_seed_373
hsk26-v00978,只是,只是,zhǐshì,副、连,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0217|sent_fe74356802554150b176a6f71e0d7b39,hsk3_sent_aug_dense_0217|scard_798c5c1a18194172800f8cfddd4581d4
hsk26-v00979,只要,只要,zhǐyào,连,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_en_zh_031|sent_5f55f5eb95894ab6b25ef611cb99928e,hsk3_sent_en_zh_031|scard_5cc583225273447ca4d1a1f5ef5f3644
hsk26-v00980,只有,只有,zhǐyǒu,连,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_060|sent_02efb9b5bd0d436da241d13d92289310|sent_9557be83986445878e4b2d4542d7f738,hsk3_sent_zh_en_060|scard_1de58aaad069443b9847bb41bc1479b7|scard_85e4385ff95c4cd4af61854909e42654
hsk26-v00981,中,中,zhōng,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0060|hsk3_sent_aug_dense_0272|sent_22ecd0f0afd24f1bacd083dcfd648b3d,hsk3_sent_aug_dense_0060|hsk3_sent_aug_dense_0272|scard_3bae6a52ebe24d378046b6905e48846d
hsk26-v00982,中间,中间,zhōngjiān,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0053|hsk3_sent_aug_dense_0214,hsk3_sent_aug_dense_0053|hsk3_sent_aug_dense_0214
hsk26-v00983,终于,终于,zhōngyú,副,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_zh_en_009|hsk3_sent_zh_en_039|sent_4fced110a03c42a2a338bdd9bb46a54f,hsk3_sent_zh_en_009|hsk3_sent_zh_en_039|scard_32a9c3e803ae4eb18faaea2bcad12878
hsk26-v00984,种,种,zhǒng,量,4,4,0,4,0,0,0,1,True,True,True,0,,hsk3_sent_aug_dense_0009|hsk3_sent_aug_dense_0177|hsk3_sent_aug_dense_0214|hsk3_sent_aug_seed_319,hsk3_sent_aug_dense_0009|hsk3_sent_aug_dense_0177|hsk3_sent_aug_dense_0214|hsk3_sent_aug_seed_319
hsk26-v00985,重要,重要,zhòngyào,形,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_255|sent_275b68e9b8e1460da4a6b686b51ca241|sent_b2aaacfdedcd472eb824579b3d8c0f32,hsk3_sent_aug_seed_255|scard_650f7225750a4719ae32350cdcf237be|scard_7e860344ea524aa680569709cffc5be7
hsk26-v00986,周末,周末,zhōumò,名,3,3,2,1,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0115|sent_4d8eaba41b5d4cf9bc834b2e99619397|sent_77e1a8afbdfd4e61b4652e1eef804d43,hsk3_sent_aug_dense_0115|scard_98ed6b5edcd544219aca62060b1a3254|scard_b81e2ae3d53a4d4fb1eae78fbe1f33d2
hsk26-v00987,主要,主要,zhǔyào,形,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0060|hsk3_sent_aug_dense_0273,hsk3_sent_aug_dense_0060|hsk3_sent_aug_dense_0273
hsk26-v00988,注意,注意,zhùyì,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0017|hsk3_sent_aug_dense_0194,hsk3_sent_aug_dense_0017|hsk3_sent_aug_dense_0194
hsk26-v00989,住院,住院,zhùyuàn,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0126|hsk3_sent_aug_seed_377,hsk3_sent_aug_dense_0126|hsk3_sent_aug_seed_377
hsk26-v00990,字典,字典,zìdiǎn,名,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0093|hsk3_sent_aug_seed_378,hsk3_sent_aug_dense_0093|hsk3_sent_aug_seed_378
hsk26-v00991,自行车,自行车,zìxíngchē,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_304|hsk3_sent_aug_seed_378|sent_dc42070b565a4d5f882d9bddcb4c2451,hsk3_sent_aug_seed_304|hsk3_sent_aug_seed_378|scard_d65786d447694079a0c151c1e92d75dc
hsk26-v00992,子,子,zi,后缀,25,25,0,25,0,0,0,22,True,True,True,0,,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0021|hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0041|hsk3_sent_aug_dense_0081|hsk3_sent_aug_dense_0110|hsk3_sent_aug_dense_0113|hsk3_sent_aug_dense_0122|hsk3_sent_aug_dense_0127|hsk3_sent_aug_dense_0144|hsk3_sent_aug_dense_0174|hsk3_sent_aug_dense_0192|hsk3_sent_aug_dense_0252|hsk3_sent_aug_dense_0272|hsk3_sent_aug_seed_166|hsk3_sent_aug_seed_190|hsk3_sent_aug_seed_198|hsk3_sent_aug_seed_217|hsk3_sent_aug_seed_278|hsk3_sent_aug_seed_366|hsk3_sent_en_zh_010|hsk3_sent_zh_en_015|hsk3_sent_zh_en_039|hsk3_sent_zh_en_047|hsk3_sent_zh_qa_020,hsk3_sent_aug_dense_0003|hsk3_sent_aug_dense_0021|hsk3_sent_aug_dense_0024|hsk3_sent_aug_dense_0041|hsk3_sent_aug_dense_0081|hsk3_sent_aug_dense_0110|hsk3_sent_aug_dense_0113|hsk3_sent_aug_dense_0122|hsk3_sent_aug_dense_0127|hsk3_sent_aug_dense_0144|hsk3_sent_aug_dense_0174|hsk3_sent_aug_dense_0192|hsk3_sent_aug_dense_0252|hsk3_sent_aug_dense_0272|hsk3_sent_aug_seed_166|hsk3_sent_aug_seed_190|hsk3_sent_aug_seed_198|hsk3_sent_aug_seed_217|hsk3_sent_aug_seed_278|hsk3_sent_aug_seed_366|hsk3_sent_en_zh_010|hsk3_sent_zh_en_015|hsk3_sent_zh_en_039|hsk3_sent_zh_en_047|hsk3_sent_zh_qa_020
hsk26-v00993,总,总,zǒng,副、（动、形）,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0085|hsk3_sent_aug_dense_0120|sent_75fe70204c3e4b8e99211edc647cc255,hsk3_sent_aug_dense_0085|hsk3_sent_aug_dense_0120|scard_ec35a301b61640a897192a88c8431b36
hsk26-v00994,总是,总是,zǒngshì,副,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0235|hsk3_sent_zh_en_068,hsk3_sent_aug_dense_0235|hsk3_sent_zh_en_068
hsk26-v00995,嘴,嘴,zuǐ,名,2,2,1,1,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0085|sent_ab6ce9c7fe594cf3962b54a5578652ef,hsk3_sent_aug_dense_0085|scard_0c7b4988fecc43f387ac80c58b73ee82
hsk26-v00996,最好,最好,zuìhǎo,副,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0214|hsk3_sent_aug_seed_377,hsk3_sent_aug_dense_0214|hsk3_sent_aug_seed_377
hsk26-v00997,最后,最后,zuìhòu,名,3,3,0,3,0,0,0,0,True,True,True,0,,hsk3_sent_aug_dense_0013|hsk3_sent_aug_dense_0026|hsk3_sent_aug_dense_0270,hsk3_sent_aug_dense_0013|hsk3_sent_aug_dense_0026|hsk3_sent_aug_dense_0270
hsk26-v00998,最近,最近,zuìjìn,名,3,3,1,2,0,0,0,0,True,True,True,0,,hsk3_sent_aug_seed_381|hsk3_sent_zh_en_068|sent_8ad26ed8fb644f489998c11cc67e08e3,hsk3_sent_aug_seed_381|hsk3_sent_zh_en_068|scard_e44b2ea83a094d929ace92ea1af319db
hsk26-v00999,做客,做客,zuòkè,动,2,2,0,2,0,0,1,0,True,True,False,0,,hsk3_sent_aug_dense_0025|hsk3_sent_aug_seed_381,hsk3_sent_aug_dense_0025|hsk3_sent_aug_seed_381
hsk26-v01000,作业,作业,zuòyè,名,3,3,3,0,0,0,0,0,True,True,True,0,,sent_30813397ab03449d9ff46db324e2736a|sent_d6758fb08e4d493ba5bce57b6ffbb705|sent_edec6af2350840af95f0fb90ccf19323,scard_56848e2ae0d345e8882b52d1b912a946|scard_9965db51b7c44a54b5ffe75b0ef4bd7d|scard_c7430f96236a48089ce161ed707a91d0
